Name,Height,Weight,Drink,Age,PLZ,Einkommen,Kaeufer
Unbekannt,190,81,Gelegentlich,66,18724,106442,Nein
Unbekannt,185,64,Nein,62,66350,32384,Ja
Unbekannt,160,101,Oft,54,78032,105772,Nein
Unbekannt,166,109,Oft,71,13606,60674,Nein
Unbekannt,167,57,Nein,38,33261,34107,Ja
Unbekannt,201,81,Nein,51,17465,97417,Nein
Unbekannt,190,87,Gelegentlich,66,18909,73387,Nein
Unbekannt,186,74,Nein,55,63996,101293,Nein
Unbekannt,193,105,Oft,52,23526,29155,Nein
Unbekannt,169,64,Oft,50,40371,90470,Nein
Unbekannt,192,109,Nein,30,80557,48706,Nein
Unbekannt,189,89,Gelegentlich,66,26005,64609,Nein
Unbekannt,183,93,Nein,67,35058,54465,Nein
Unbekannt,153,65,Nein,32,44722,49049,Ja
Unbekannt,201,92,Nein,29,73821,65056,Nein
Unbekannt,190,110,Oft,34,35506,86933,Ja
Unbekannt,167,103,Gelegentlich,29,65586,42468,Ja
Unbekannt,153,86,Nein,44,41488,36989,Nein
Unbekannt,174,86,Oft,38,68496,66304,Ja
Unbekannt,180,82,Gelegentlich,57,66744,49259,Ja
Unbekannt,177,98,Nein,27,45610,52304,Ja
Unbekannt,164,108,Gelegentlich,35,15761,64201,Ja
Unbekannt,191,106,Gelegentlich,26,64837,103420,Nein
Unbekannt,189,76,Nein,32,48852,48778,Ja
Unbekannt,186,104,Nein,32,28614,108286,Nein
Unbekannt,192,98,Oft,58,64816,101129,Nein
Unbekannt,168,69,Gelegentlich,47,17656,33354,Ja
Unbekannt,175,103,Nein,44,62894,27544,Ja
Unbekannt,200,69,Gelegentlich,29,15346,32004,Ja
Unbekannt,198,98,Nein,49,68425,105814,Nein
Unbekannt,159,79,Nein,60,69240,34481,Nein
Unbekannt,201,75,Nein,55,33748,88016,Ja
Unbekannt,182,64,Gelegentlich,47,58305,45697,Nein
Unbekannt,155,70,Oft,63,31983,90582,Nein
Unbekannt,173,101,Gelegentlich,40,80299,56884,Nein
Unbekannt,166,71,Gelegentlich,68,24665,44014,Ja
Unbekannt,173,65,Oft,57,75821,73457,Nein
Unbekannt,165,111,Oft,48,22199,35446,Ja
Unbekannt,163,94,Gelegentlich,33,19482,105847,Nein
Unbekannt,199,59,Gelegentlich,66,48299,63989,Nein
Unbekannt,193,83,Nein,32,15256,24368,Ja
Unbekannt,195,60,Gelegentlich,30,55694,81526,Ja
Unbekannt,197,78,Gelegentlich,70,50040,49670,Nein
Unbekannt,199,91,Oft,29,64882,24486,Ja
Unbekannt,154,106,Oft,38,64081,35891,Ja
Unbekannt,196,100,Nein,43,44989,32109,Ja
Unbekannt,194,88,Gelegentlich,33,13762,109394,Nein
Unbekannt,152,94,Oft,63,35578,36700,Ja
Unbekannt,163,112,Nein,43,71008,89799,Nein
Unbekannt,197,64,Nein,45,37197,72586,Ja
Unbekannt,174,74,Nein,30,14695,41581,Ja
Unbekannt,173,63,Gelegentlich,58,23100,87543,Ja
Unbekannt,155,61,Nein,57,41715,60569,Nein
Unbekannt,176,88,Gelegentlich,41,65942,103241,Nein
Unbekannt,170,82,Gelegentlich,46,57393,26688,Ja
Unbekannt,168,106,Nein,56,81521,69493,Nein
Unbekannt,151,65,Nein,45,56490,102014,Ja
Unbekannt,189,60,Nein,57,53941,72652,Ja
Unbekannt,200,74,Nein,62,21252,54302,Ja
Unbekannt,169,68,Nein,33,47986,48650,Ja
Unbekannt,173,68,Nein,30,40623,92313,Nein
Unbekannt,195,58,Nein,62,71352,73134,Ja
Unbekannt,156,111,Nein,51,57168,78151,Ja
Unbekannt,199,68,Nein,63,33057,27559,Ja
Unbekannt,177,78,Nein,31,17782,69432,Nein
Unbekannt,167,59,Nein,53,45978,109872,Nein
Unbekannt,176,81,Nein,31,51535,43135,Ja
Unbekannt,186,97,Gelegentlich,32,61890,79814,Ja
Unbekannt,161,64,Nein,44,19488,41694,Ja
Unbekannt,179,85,Gelegentlich,28,11876,54387,Ja
Unbekannt,182,101,Nein,43,74352,75567,Nein
Unbekannt,159,71,Oft,27,72223,68053,Nein
Unbekannt,199,66,Nein,66,56592,49443,Nein
Unbekannt,161,73,Oft,31,19684,94866,Nein
Unbekannt,195,62,Oft,47,33772,40225,Ja
Unbekannt,163,75,Gelegentlich,47,53581,102792,Nein
Unbekannt,174,86,Oft,27,29753,24678,Ja
Unbekannt,196,61,Oft,29,62111,36615,Ja
Unbekannt,180,92,Gelegentlich,65,43294,78163,Nein
Unbekannt,153,85,Gelegentlich,60,40480,60810,Ja
Unbekannt,165,57,Oft,48,20791,56116,Ja
Unbekannt,164,96,Nein,70,75157,100549,Ja
Unbekannt,162,95,Oft,60,12374,75347,Nein
Unbekannt,185,88,Gelegentlich,69,60935,59860,Nein
Unbekannt,179,101,Nein,65,37067,105197,Nein
Unbekannt,161,58,Nein,68,37085,45043,Nein
Unbekannt,200,74,Oft,53,69476,78950,Ja
Unbekannt,152,79,Oft,62,75935,51785,Nein
Unbekannt,184,104,Nein,35,40772,31817,Ja
Unbekannt,156,92,Gelegentlich,51,36880,32992,Ja
Unbekannt,170,78,Nein,32,24324,105849,Nein
Unbekannt,167,77,Nein,40,41284,72517,Ja
Unbekannt,155,94,Nein,41,24764,35571,Ja
Unbekannt,165,60,Gelegentlich,51,22490,60488,Ja
Unbekannt,196,91,Oft,50,67590,91025,Nein
Unbekannt,185,90,Nein,34,24462,47940,Ja
Unbekannt,176,94,Oft,58,44373,84129,Ja
Unbekannt,174,111,Nein,69,68910,87831,Nein
Unbekannt,179,86,Gelegentlich,52,62309,75858,Nein
Unbekannt,168,74,Nein,67,57416,91717,Nein
Unbekannt,160,92,Gelegentlich,33,54811,77538,Ja
Unbekannt,157,95,Nein,51,14201,71393,Ja
Unbekannt,180,77,Nein,62,42908,59028,Ja
Unbekannt,169,106,Nein,30,55238,105163,Nein
Unbekannt,155,61,Oft,29,71105,51476,Ja
Unbekannt,168,58,Nein,31,21657,81419,Ja
Unbekannt,181,71,Nein,71,80817,36240,Nein
Unbekannt,176,74,Oft,52,51358,68680,Nein
Unbekannt,190,97,Nein,42,34051,42947,Ja
Unbekannt,192,106,Nein,75,67337,53520,Nein
Unbekannt,196,98,Nein,46,57755,101746,Nein
Unbekannt,179,85,Gelegentlich,27,49907,66394,Ja
Unbekannt,153,110,Oft,33,40356,23865,Ja
Unbekannt,199,70,Nein,41,80585,74627,Nein
Unbekannt,196,88,Gelegentlich,61,31109,64409,Ja
Unbekannt,159,89,Oft,72,12117,80628,Nein
Unbekannt,184,94,Nein,33,64403,80130,Ja
Unbekannt,154,90,Gelegentlich,71,16842,80548,Ja
Unbekannt,194,73,Gelegentlich,35,60307,35774,Ja
Unbekannt,179,74,Oft,37,31179,55090,Ja
Unbekannt,167,65,Nein,52,36465,36299,Ja
Unbekannt,156,89,Oft,71,17334,28802,Nein
Unbekannt,154,88,Nein,58,20452,96293,Nein
Unbekannt,200,102,Nein,40,53557,51313,Ja
Unbekannt,156,68,Oft,71,43156,93216,Nein
Unbekannt,184,66,Nein,67,12435,56985,Nein
Unbekannt,170,93,Nein,56,21129,29917,Ja
Unbekannt,179,73,Nein,33,80634,70538,Ja
Unbekannt,193,96,Nein,62,63440,104133,Nein
Unbekannt,191,64,Oft,28,69618,40440,Ja
Unbekannt,187,84,Gelegentlich,73,60670,86049,Nein
Unbekannt,180,76,Nein,62,17172,96083,Nein
Unbekannt,170,65,Nein,32,26296,31552,Ja
Unbekannt,195,75,Oft,37,81285,62224,Nein
Unbekannt,188,59,Gelegentlich,44,26096,93133,Ja
Unbekannt,154,74,Nein,64,47225,28522,Ja
Unbekannt,153,69,Gelegentlich,63,63121,61936,Ja
Unbekannt,194,77,Gelegentlich,34,59769,52462,Ja
Unbekannt,180,72,Gelegentlich,48,77016,45428,Nein
Unbekannt,184,83,Nein,70,33333,107812,Nein
Unbekannt,180,109,Gelegentlich,30,47841,33180,Ja
Unbekannt,164,75,Nein,41,35112,83351,Ja
Unbekannt,185,79,Gelegentlich,53,62588,94757,Nein
Unbekannt,196,77,Nein,65,70114,29980,Ja
Unbekannt,170,75,Gelegentlich,61,79862,68269,Nein
Unbekannt,167,89,Nein,68,67532,23266,Nein
Unbekannt,159,84,Gelegentlich,61,75885,65243,Ja
Unbekannt,185,86,Oft,67,56466,79952,Nein
Unbekannt,178,67,Nein,74,30954,97647,Nein
Unbekannt,192,108,Nein,55,12718,74768,Ja
Unbekannt,177,99,Gelegentlich,32,53910,101644,Ja
Unbekannt,160,105,Nein,30,66385,32457,Ja
Unbekannt,190,82,Gelegentlich,66,30307,42825,Nein
Unbekannt,196,89,Gelegentlich,73,40036,25141,Nein
Unbekannt,179,82,Nein,37,45834,93773,Nein
Unbekannt,181,97,Gelegentlich,47,20003,80634,Ja
Unbekannt,182,72,Nein,55,11326,109824,Ja
Unbekannt,184,64,Nein,65,32099,47348,Ja
Unbekannt,158,105,Oft,40,21092,99653,Ja
Unbekannt,164,69,Oft,47,10737,55848,Ja
Unbekannt,186,102,Nein,52,11506,63955,Ja
Unbekannt,170,80,Oft,47,31407,66779,Ja
Unbekannt,179,79,Gelegentlich,74,59397,35040,Nein
Unbekannt,161,106,Gelegentlich,73,72321,55350,Nein
Unbekannt,190,73,Nein,41,79477,67532,Nein
Unbekannt,182,98,Oft,35,73367,86967,Nein
Unbekannt,162,102,Nein,56,74551,63939,Ja
Unbekannt,155,85,Gelegentlich,38,33889,81919,Ja
Unbekannt,200,74,Gelegentlich,32,32397,36160,Ja
Unbekannt,183,101,Nein,26,16573,25845,Ja
Unbekannt,187,105,Nein,34,56820,101683,Ja
Unbekannt,182,72,Nein,49,22426,54423,Ja
Unbekannt,200,61,Gelegentlich,36,68697,104560,Nein
Unbekannt,164,81,Gelegentlich,29,77156,26632,Nein
Unbekannt,165,96,Nein,47,60368,65709,Ja
Unbekannt,179,78,Nein,62,63168,75152,Ja
Unbekannt,199,100,Gelegentlich,58,57865,74903,Ja
Unbekannt,164,92,Nein,38,45253,28343,Ja
Unbekannt,178,58,Gelegentlich,70,53806,60978,Nein
Unbekannt,180,61,Nein,27,37788,69094,Nein
Unbekannt,175,88,Nein,58,14453,41491,Ja
Unbekannt,175,108,Nein,67,80019,103169,Ja
Unbekannt,166,64,Nein,65,77413,99659,Nein
Unbekannt,160,91,Gelegentlich,31,40228,28817,Ja
Unbekannt,163,76,Oft,71,80372,106913,Nein
Unbekannt,175,102,Oft,66,20248,58296,Nein
Unbekannt,184,88,Nein,26,46554,71252,Ja
Unbekannt,153,111,Oft,31,10611,54427,Ja
Unbekannt,199,93,Nein,68,38213,52512,Ja
Unbekannt,173,67,Nein,65,26423,61638,Ja
Unbekannt,173,61,Nein,48,51904,62844,Ja
Unbekannt,188,63,Nein,56,80245,90933,Nein
Unbekannt,163,111,Gelegentlich,75,55703,48348,Nein
Unbekannt,188,110,Nein,64,82287,90369,Nein
Unbekannt,165,105,Gelegentlich,44,26362,36140,Ja
Unbekannt,154,99,Nein,27,12244,82904,Ja
Unbekannt,182,88,Nein,58,38466,90089,Nein
Unbekannt,170,59,Nein,64,78199,29002,Nein
Unbekannt,192,101,Nein,58,73907,91207,Nein
Unbekannt,154,83,Gelegentlich,31,66419,52343,Nein
Unbekannt,195,81,Nein,65,57795,36464,Ja
Unbekannt,155,108,Nein,67,77886,72126,Nein
Unbekannt,193,70,Nein,67,10193,91450,Nein
Unbekannt,186,65,Nein,62,36581,23446,Ja
Unbekannt,181,58,Oft,65,51995,102986,Ja
Unbekannt,177,69,Oft,72,36491,108887,Nein
Unbekannt,163,101,Nein,28,30949,91677,Nein
Unbekannt,186,59,Nein,39,29017,29026,Ja
Unbekannt,178,106,Nein,66,63890,87000,Nein
Unbekannt,195,77,Nein,47,61103,55765,Ja
Unbekannt,158,67,Nein,40,47025,60346,Ja
Unbekannt,194,73,Nein,32,31835,24117,Ja
Unbekannt,200,62,Nein,60,80808,54997,Nein
Unbekannt,169,68,Gelegentlich,47,56523,47247,Ja
Unbekannt,161,75,Gelegentlich,38,53144,74654,Ja
Unbekannt,175,92,Nein,45,15041,92926,Nein
Unbekannt,173,90,Nein,45,16517,60663,Ja
Unbekannt,159,74,Oft,32,17916,71209,Ja
Unbekannt,197,60,Oft,36,72738,52245,Nein
Unbekannt,172,84,Nein,63,66281,101063,Nein
Unbekannt,184,87,Gelegentlich,26,42337,52304,Ja
Unbekannt,172,97,Nein,52,48374,83710,Nein
Unbekannt,198,108,Gelegentlich,71,77580,47210,Nein
Unbekannt,187,56,Oft,40,54644,45724,Ja
Unbekannt,199,65,Nein,37,59846,30935,Ja
Unbekannt,197,107,Nein,71,58726,29372,Nein
Unbekannt,160,61,Nein,46,13697,85412,Ja
Unbekannt,184,76,Nein,62,76208,42841,Nein
Unbekannt,156,71,Nein,74,32516,26877,Nein
Unbekannt,200,67,Oft,35,71898,92553,Nein
Unbekannt,188,76,Oft,72,63618,26550,Nein
Unbekannt,162,72,Nein,69,55779,63885,Nein
Unbekannt,182,61,Nein,33,15750,58561,Ja
Unbekannt,168,63,Oft,53,30206,77335,Nein
Unbekannt,183,82,Gelegentlich,31,27804,44051,Ja
Unbekannt,177,85,Gelegentlich,68,49951,78557,Nein
Unbekannt,190,75,Oft,36,11503,71142,Nein
Unbekannt,176,89,Nein,56,18854,103607,Nein
Unbekannt,159,75,Oft,72,78019,39192,Nein
Unbekannt,176,103,Oft,71,22375,24655,Nein
Unbekannt,192,104,Gelegentlich,67,68780,64450,Nein
Unbekannt,172,71,Gelegentlich,48,16175,49091,Ja
Unbekannt,159,58,Nein,26,76362,95969,Nein
Unbekannt,185,77,Nein,57,36647,67932,Ja
Unbekannt,165,82,Oft,43,12176,83095,Ja
Unbekannt,170,75,Nein,66,77192,61791,Nein
Unbekannt,171,95,Nein,64,43406,40306,Ja
Unbekannt,158,73,Oft,64,14020,43059,Ja
Unbekannt,199,70,Nein,44,67424,33137,Ja
Unbekannt,199,98,Gelegentlich,61,68461,52348,Ja
Unbekannt,152,80,Nein,44,31691,24838,Ja
Unbekannt,176,97,Nein,72,22493,73193,Nein
Unbekannt,161,82,Oft,34,46911,108479,Nein
Unbekannt,194,62,Oft,37,66199,29356,Ja
Unbekannt,194,88,Nein,65,28126,79809,Ja
Unbekannt,180,81,Gelegentlich,60,41472,109281,Nein
Unbekannt,167,94,Nein,71,35652,89641,Nein
Unbekannt,170,72,Gelegentlich,54,54067,40305,Nein
Unbekannt,189,97,Oft,50,33237,84231,Ja
Unbekannt,185,105,Gelegentlich,26,12715,67393,Ja
Unbekannt,157,58,Gelegentlich,37,19165,83928,Ja
Unbekannt,182,98,Nein,53,24414,62521,Ja
Unbekannt,185,95,Nein,52,78536,25644,Nein
Unbekannt,189,105,Nein,35,68491,95301,Nein
Unbekannt,162,70,Nein,60,45230,77662,Ja
Unbekannt,162,102,Nein,41,68274,33596,Ja
Unbekannt,152,101,Oft,50,16181,52047,Nein
Unbekannt,180,101,Gelegentlich,60,37099,41951,Ja
Unbekannt,188,61,Nein,74,78171,43755,Nein
Unbekannt,194,91,Nein,68,44017,73882,Nein
Unbekannt,155,106,Gelegentlich,27,17804,74184,Ja
Unbekannt,173,72,Oft,63,46236,46254,Ja
Unbekannt,191,70,Nein,32,73631,63129,Ja
Unbekannt,176,87,Gelegentlich,73,63205,53455,Nein
Unbekannt,171,102,Nein,54,42891,100920,Nein
Unbekannt,174,97,Nein,39,31688,45438,Ja
Unbekannt,169,66,Gelegentlich,27,50351,105594,Nein
Unbekannt,179,104,Nein,31,80461,76155,Nein
Unbekannt,179,95,Oft,27,28753,39963,Ja
Unbekannt,160,60,Nein,48,43534,66181,Ja
Unbekannt,185,108,Nein,36,28479,33375,Ja
Unbekannt,183,87,Nein,45,32145,70549,Ja
Unbekannt,192,86,Oft,36,11536,26121,Ja
Unbekannt,164,74,Nein,67,65937,26624,Ja
Unbekannt,191,97,Oft,73,52082,81385,Nein
Unbekannt,167,73,Nein,43,80523,83650,Nein
Unbekannt,187,68,Gelegentlich,28,60725,81285,Ja
Unbekannt,197,64,Oft,29,59039,76385,Ja
Unbekannt,186,62,Nein,51,11016,81381,Ja
Unbekannt,155,66,Nein,38,29000,95530,Nein
Unbekannt,176,103,Nein,46,44655,106747,Nein
Unbekannt,190,75,Gelegentlich,51,46782,27837,Nein
Unbekannt,176,98,Nein,38,23625,46453,Ja
Unbekannt,154,107,Gelegentlich,35,20505,69314,Nein
Unbekannt,184,85,Gelegentlich,66,32542,57227,Nein
Unbekannt,171,80,Nein,47,69518,109212,Nein
Unbekannt,151,69,Gelegentlich,67,28150,24067,Nein
Unbekannt,185,77,Oft,38,10116,70428,Ja
Unbekannt,174,112,Gelegentlich,44,37950,61505,Ja
Unbekannt,199,72,Oft,26,62317,100875,Ja
Unbekannt,170,63,Nein,52,10059,41037,Ja
Unbekannt,164,85,Gelegentlich,73,19834,31055,Nein
Unbekannt,161,97,Nein,60,74799,67127,Nein
Unbekannt,183,74,Nein,66,54380,69480,Ja
Unbekannt,169,60,Oft,64,46015,87939,Nein
Unbekannt,158,105,Oft,43,32723,52405,Ja
Unbekannt,162,93,Oft,42,81931,75359,Nein
Unbekannt,181,64,Nein,27,53531,36135,Ja
Unbekannt,173,92,Gelegentlich,42,26031,55245,Nein
Unbekannt,175,67,Nein,34,11074,34986,Ja
Unbekannt,195,106,Nein,36,18633,72446,Ja
Unbekannt,152,111,Gelegentlich,75,43705,90573,Nein
Unbekannt,180,86,Nein,36,24919,63155,Ja
Unbekannt,154,71,Nein,29,31907,26885,Ja
Unbekannt,166,81,Nein,34,11188,75654,Ja
Unbekannt,175,56,Nein,51,16001,62022,Nein
Unbekannt,160,78,Nein,73,78163,28451,Nein
Unbekannt,176,87,Gelegentlich,58,22701,94016,Ja
Unbekannt,182,106,Nein,61,68330,93907,Nein
Unbekannt,188,71,Nein,51,63467,29830,Ja
Unbekannt,200,96,Nein,56,55021,51140,Ja
Unbekannt,171,59,Nein,67,38533,92089,Ja
Unbekannt,195,99,Gelegentlich,41,39532,103507,Nein
Unbekannt,161,97,Nein,45,34962,82173,Ja
Unbekannt,184,78,Oft,36,12151,107050,Nein
Unbekannt,175,88,Nein,26,26003,94961,Nein
Unbekannt,174,77,Nein,60,70943,42822,Nein
Unbekannt,170,77,Oft,43,13944,66739,Ja
Unbekannt,158,97,Oft,36,47073,70080,Ja
Unbekannt,192,104,Oft,36,67168,44561,Ja
Unbekannt,157,93,Nein,52,81037,89380,Nein
Unbekannt,192,92,Gelegentlich,45,19384,102628,Nein
Unbekannt,192,89,Gelegentlich,49,30458,40658,Ja
Unbekannt,164,74,Gelegentlich,70,13869,86187,Nein
Unbekannt,156,69,Nein,38,39133,88808,Ja
Unbekannt,179,89,Gelegentlich,74,47476,63317,Nein
Unbekannt,193,99,Nein,74,81542,100320,Nein
Unbekannt,185,68,Gelegentlich,65,82864,109672,Nein
Unbekannt,164,98,Nein,47,81951,44625,Nein
Unbekannt,165,82,Oft,34,78799,65201,Nein
Unbekannt,165,111,Nein,64,25167,56961,Ja
Unbekannt,187,78,Gelegentlich,75,38538,51499,Nein
Unbekannt,188,111,Oft,32,58309,56485,Ja
Unbekannt,169,85,Gelegentlich,45,33856,33196,Ja
Unbekannt,199,96,Nein,38,59602,97500,Nein
Unbekannt,199,70,Nein,55,62453,27918,Ja
Unbekannt,181,110,Nein,52,37329,66394,Ja
Unbekannt,187,108,Gelegentlich,56,13064,99926,Nein
Unbekannt,196,65,Oft,62,33313,31156,Ja
Unbekannt,157,60,Nein,30,27427,73373,Ja
Unbekannt,173,67,Oft,74,45571,66017,Ja
Unbekannt,193,86,Nein,60,47308,33434,Ja
Unbekannt,182,82,Nein,25,17263,40307,Ja
Unbekannt,192,72,Gelegentlich,68,76967,71873,Nein
Unbekannt,155,107,Nein,59,31127,31303,Ja
Unbekannt,200,75,Nein,25,14700,81446,Ja
Unbekannt,187,86,Nein,47,66416,105506,Ja
Unbekannt,199,60,Oft,36,72421,94857,Nein
Unbekannt,168,81,Gelegentlich,46,18957,109925,Nein
Unbekannt,181,95,Gelegentlich,32,20700,47256,Ja
Unbekannt,175,60,Oft,37,41015,61880,Nein
Unbekannt,193,88,Nein,33,32526,41447,Ja
Unbekannt,155,81,Gelegentlich,29,77035,91279,Ja
Unbekannt,174,57,Nein,62,72057,41469,Nein
Unbekannt,161,99,Oft,41,41880,75717,Ja
Unbekannt,186,87,Gelegentlich,67,50429,66681,Nein
Unbekannt,188,57,Nein,34,25303,78429,Ja
Unbekannt,155,75,Oft,26,26836,46043,Ja
Unbekannt,171,91,Nein,71,71723,89728,Nein
Unbekannt,197,64,Nein,47,13423,99741,Nein
Unbekannt,173,57,Nein,71,70084,43154,Nein
Unbekannt,163,89,Gelegentlich,27,79334,33453,Nein
Unbekannt,162,91,Oft,72,62998,109043,Nein
Unbekannt,165,90,Gelegentlich,67,34157,52698,Ja
Unbekannt,192,75,Oft,68,27823,40024,Nein
Unbekannt,173,102,Oft,70,74611,64339,Nein
Unbekannt,197,78,Nein,53,23253,97862,Nein
Unbekannt,173,105,Nein,60,46707,66794,Ja
Unbekannt,172,56,Nein,63,64542,80456,Ja
Unbekannt,181,102,Nein,69,12861,87282,Nein
Unbekannt,173,75,Oft,54,50329,29433,Nein
Unbekannt,155,73,Nein,34,75710,54421,Nein
Unbekannt,173,73,Gelegentlich,70,17892,97006,Nein
Unbekannt,196,70,Gelegentlich,71,80424,87624,Nein
Unbekannt,176,102,Nein,57,63593,96717,Nein
Unbekannt,159,70,Oft,49,11966,102930,Nein
Unbekannt,161,79,Nein,40,69247,63978,Ja
Unbekannt,177,93,Oft,60,80349,90595,Nein
Unbekannt,197,106,Nein,30,17097,90828,Nein
Unbekannt,153,111,Nein,38,35169,100106,Nein
Unbekannt,159,86,Nein,26,81030,99125,Nein
Unbekannt,159,58,Gelegentlich,65,78889,76029,Nein
Unbekannt,175,108,Nein,42,60906,58921,Ja
Unbekannt,170,74,Nein,73,10084,30090,Nein
Unbekannt,190,59,Nein,27,44727,49105,Ja
Unbekannt,158,69,Oft,44,28169,23969,Nein
Unbekannt,185,60,Gelegentlich,72,30498,69923,Nein
Unbekannt,180,90,Gelegentlich,48,43100,66861,Ja
Unbekannt,192,83,Oft,39,17865,30450,Nein
Unbekannt,181,106,Nein,42,71333,71947,Nein
Unbekannt,188,68,Oft,34,63739,106896,Nein
Unbekannt,188,94,Nein,36,15440,74252,Ja
Unbekannt,182,110,Nein,57,50798,96011,Nein
Unbekannt,163,103,Gelegentlich,43,81456,34976,Ja
Unbekannt,158,89,Nein,42,26631,97084,Nein
Unbekannt,175,90,Nein,42,81092,35879,Nein
Unbekannt,170,84,Gelegentlich,31,45888,26106,Ja
Unbekannt,153,93,Nein,69,78813,71175,Nein
Unbekannt,153,78,Nein,45,37681,69082,Ja
Unbekannt,183,70,Oft,58,69621,104848,Nein
Unbekannt,166,85,Gelegentlich,68,15783,38624,Nein
Unbekannt,160,83,Gelegentlich,65,26840,86846,Ja
Unbekannt,189,110,Nein,54,22736,35006,Ja
Unbekannt,182,61,Oft,33,82294,100578,Nein
Unbekannt,187,67,Gelegentlich,71,77054,102630,Nein
Unbekannt,181,66,Nein,42,38909,60469,Ja
Unbekannt,187,102,Gelegentlich,60,56805,75510,Ja
Unbekannt,196,73,Gelegentlich,43,37965,96004,Nein
Unbekannt,157,87,Nein,41,27050,52701,Ja
Unbekannt,189,106,Gelegentlich,32,56998,55809,Ja
Unbekannt,155,105,Gelegentlich,27,64989,29904,Nein
Unbekannt,185,79,Gelegentlich,44,25029,109469,Nein
Unbekannt,196,60,Gelegentlich,61,77198,78612,Nein
Unbekannt,159,103,Nein,43,34647,32978,Ja
Unbekannt,198,69,Gelegentlich,60,28358,58061,Ja
Unbekannt,198,59,Gelegentlich,60,44917,107271,Nein
Unbekannt,173,103,Nein,46,64450,31613,Ja
Unbekannt,163,61,Oft,26,49559,24911,Ja
Unbekannt,155,66,Gelegentlich,38,57923,66807,Nein
Unbekannt,194,60,Nein,34,53106,43515,Ja
Unbekannt,181,88,Oft,51,33310,37382,Ja
Unbekannt,180,105,Nein,64,29033,23935,Ja
Unbekannt,169,73,Nein,59,16639,50294,Ja
Unbekannt,194,93,Gelegentlich,47,81250,94177,Nein
Unbekannt,154,69,Oft,46,15132,43059,Ja
Unbekannt,161,58,Nein,63,34259,82517,Ja
Unbekannt,196,92,Nein,62,35779,39417,Ja
Unbekannt,161,86,Oft,70,40119,99030,Nein
Unbekannt,158,112,Gelegentlich,52,27347,65706,Ja
Unbekannt,190,79,Oft,75,19479,68233,Nein
Unbekannt,187,109,Nein,40,14290,105048,Nein
Unbekannt,174,112,Oft,35,23669,60911,Ja
Unbekannt,169,67,Nein,44,22187,104285,Nein
Unbekannt,158,105,Gelegentlich,34,80934,79732,Ja
Unbekannt,157,95,Oft,35,21239,87007,Ja
Unbekannt,175,69,Gelegentlich,37,22355,50310,Ja
Unbekannt,197,90,Nein,74,48796,25013,Nein
Unbekannt,162,57,Gelegentlich,73,60465,102640,Nein
Unbekannt,155,96,Gelegentlich,62,29017,37391,Nein
Unbekannt,176,85,Nein,74,79880,45495,Nein
Unbekannt,166,97,Oft,33,64382,95684,Nein
Unbekannt,190,86,Nein,43,44714,79871,Ja
Unbekannt,151,105,Nein,46,50769,74892,Ja
Unbekannt,164,73,Oft,25,51340,53166,Ja
Unbekannt,184,56,Nein,29,24594,27636,Ja
Unbekannt,161,67,Nein,63,66011,68552,Nein
Unbekannt,201,107,Nein,59,80370,96326,Nein
Unbekannt,189,106,Gelegentlich,30,72282,71797,Nein
Unbekannt,167,103,Oft,44,61308,29816,Ja
Unbekannt,178,70,Gelegentlich,66,81992,45446,Nein
Unbekannt,175,68,Oft,35,23774,109315,Nein
Unbekannt,162,75,Nein,69,32474,94030,Nein
Unbekannt,191,80,Oft,46,60013,58608,Ja
Unbekannt,183,89,Oft,29,36318,41641,Ja
Unbekannt,189,77,Oft,73,24366,33375,Ja
Unbekannt,188,110,Gelegentlich,56,79126,88566,Nein
Unbekannt,157,74,Nein,68,36339,84237,Nein
Unbekannt,185,88,Nein,71,36522,26310,Nein
Unbekannt,188,64,Nein,30,60306,77516,Ja
Unbekannt,169,92,Oft,73,41916,54498,Nein
Unbekannt,161,90,Nein,60,62476,80868,Ja
Unbekannt,180,75,Nein,51,58929,92701,Nein
Unbekannt,164,57,Gelegentlich,37,54904,76117,Ja
Unbekannt,171,97,Oft,46,36063,77501,Ja
Unbekannt,167,77,Nein,43,64566,57571,Ja
Unbekannt,165,80,Gelegentlich,71,52543,87832,Nein
Unbekannt,151,63,Nein,72,39523,53880,Nein
Unbekannt,167,107,Nein,27,55156,92874,Nein
Unbekannt,184,74,Oft,59,56691,94660,Nein
Unbekannt,176,57,Oft,74,11488,56421,Nein
Unbekannt,195,108,Oft,41,64271,74683,Ja
Unbekannt,155,92,Nein,27,73910,109088,Nein
Unbekannt,199,80,Oft,45,19179,81406,Ja
Unbekannt,158,98,Nein,64,18578,25660,Nein
Unbekannt,181,59,Oft,54,22305,83095,Ja
Unbekannt,170,68,Gelegentlich,35,43468,32086,Ja
Unbekannt,171,98,Nein,66,54051,88139,Nein
Unbekannt,190,69,Nein,66,38847,68442,Nein
Unbekannt,178,104,Oft,28,76375,26839,Nein
Unbekannt,174,66,Nein,57,17472,72934,Ja
Unbekannt,152,72,Nein,75,19060,83240,Nein
Unbekannt,167,112,Oft,32,73300,56113,Nein
Unbekannt,165,78,Gelegentlich,29,46831,76835,Ja
Unbekannt,171,109,Nein,49,72767,44390,Nein
Unbekannt,162,111,Nein,27,59340,27737,Ja
Unbekannt,185,72,Nein,29,73492,76756,Nein
Unbekannt,169,106,Nein,45,59080,65654,Ja
